date,Borough,Price,Year,PricePercent
Jul-13,Tower Hamlets,306442.9731,2013,139.034316
Aug-13,Tower Hamlets,309365.4819,2013,141.3139567
Sep-13,Tower Hamlets,311869.9086,2013,143.2674814
Oct-13,Tower Hamlets,324529.1048,2013,153.1420179
Nov-13,Tower Hamlets,339743.7355,2013,165.0098666
Dec-13,Tower Hamlets,351674.0367,2013,174.315844
Jan-14,Tower Hamlets,355235.4444,2014,177.0938442
Feb-14,Tower Hamlets,360797.9611,2014,181.4327669
Mar-14,Tower Hamlets,367789.3515,2014,186.8862522
Apr-14,Tower Hamlets,376185.4022,2014,193.4354127
May-14,Tower Hamlets,380179.5377,2014,196.5509531
Jun-14,Tower Hamlets,382091.4172,2014,198.042274
Jul-14,Tower Hamlets,380477.5681,2014,196.7834253
Aug-14,Tower Hamlets,386155.7045,2014,201.2125347
Sep-14,Tower Hamlets,391887.3272,2014,205.683365
Oct-14,Tower Hamlets,401869.7066,2014,213.4699075
Nov-14,Tower Hamlets,399719.912,2014,211.793006
Dec-14,Tower Hamlets,404510.9343,2014,215.5301409
Jan-15,Tower Hamlets,407228.1279,2015,217.6496299
Feb-15,Tower Hamlets,409418.5862,2015,219.3582503
Mar-15,Tower Hamlets,405580.0179,2015,216.3640568
Apr-15,Tower Hamlets,409026.3013,2015,219.0522568
May-15,Tower Hamlets,422345.544,2015,229.4416484
Jun-15,Tower Hamlets,429688.9201,2015,235.1696926
Jul-15,Tower Hamlets,426683.8184,2015,232.825627
Aug-15,Tower Hamlets,419833.6018,2015,227.4822614
Sep-15,Tower Hamlets,421778.5578,2015,228.9993829
Oct-15,Tower Hamlets,426900.6686,2015,232.9947764
Nov-15,Tower Hamlets,440717.3681,2015,243.7721986
Dec-15,Tower Hamlets,444124.5321,2015,246.4298844
Jan-16,Tower Hamlets,458754.4853,2016,257.8416678
Feb-16,Tower Hamlets,460405.2641,2016,259.1293227
Mar-16,Tower Hamlets,469410.2938,2016,266.1535043
Apr-16,Tower Hamlets,456739.8299,2016,256.2701788
May-16,Tower Hamlets,450420.8551,2016,251.341197
Jun-16,Tower Hamlets,439720.4488,2016,242.994573
Jul-16,Tower Hamlets,443470.788,2016,245.9199452
Aug-16,Tower Hamlets,449286.501,2016,250.4563683
Sep-16,Tower Hamlets,463713.7366,2016,261.7100262
Oct-16,Tower Hamlets,465361.7919,2016,262.9955566
Nov-16,Tower Hamlets,467870.7387,2016,264.9526072
Dec-16,Tower Hamlets,460400.4395,2016,259.1255593
Jan-17,Tower Hamlets,458311.8665,2017,257.4964125
Feb-17,Tower Hamlets,470185.6462,2017,266.7583015
Mar-17,Tower Hamlets,462762.4097,2017,260.9679639
Apr-17,Tower Hamlets,465198.2066,2017,262.8679554
May-17,Tower Hamlets,448448.2391,2017,249.8024999
Jun-17,Tower Hamlets,452345.4123,2017,252.8424069
Jul-17,Tower Hamlets,449169.611,2017,250.3651907
Aug-17,Tower Hamlets,445665.4947,2017,247.6318794
Sep-17,Tower Hamlets,453992.2966,2017,254.1270239
Oct-17,Tower Hamlets,468856.8579,2017,265.7218085
Nov-17,Tower Hamlets,470787.8488,2017,267.2280368
Dec-17,Tower Hamlets,465624.8325,2017,263.2007359
Jan-18,Tower Hamlets,447751.2697,2018,249.2588438
Feb-18,Tower Hamlets,444210.8472,2018,246.4972126
Mar-18,Tower Hamlets,446384.156,2018,248.1924559
Apr-18,Tower Hamlets,455910.407,2018,255.6232051
May-18,Tower Hamlets,464488.1465,2018,262.3140882
Jun-18,Tower Hamlets,454415.1392,2018,254.4568533
Jul-18,Tower Hamlets,448966.1438,2018,250.2064805
Aug-18,Tower Hamlets,440829.2511,2018,243.8594706
Sep-18,Tower Hamlets,441546.0025,2018,244.4185572
Oct-18,Tower Hamlets,435774.8181,2018,239.9168677
Nov-18,Tower Hamlets,438834.1121,2018,242.3032049
Dec-18,Tower Hamlets,438896.3523,2018,242.351754
Jan-19,Tower Hamlets,434143.1947,2019,238.6441546
Feb-19,Tower Hamlets,427633.6537,2019,233.5665258
Mar-19,Tower Hamlets,429001.1543,2019,234.6332155
Apr-19,Tower Hamlets,433631.5913,2019,238.2450893
May-19,Tower Hamlets,428669.713,2019,234.3746818
Jun-19,Tower Hamlets,428704.9816,2019,234.4021923
Jul-19,Tower Hamlets,431289.7426,2019,236.4183801
Aug-19,Tower Hamlets,441364.1416,2019,244.2767005
Sep-19,Tower Hamlets,447628.8328,2019,249.1633395
Oct-19,Tower Hamlets,452039.7471,2019,252.6039793
Nov-19,Tower Hamlets,450983.8035,2019,251.7803129
Dec-19,Tower Hamlets,454358.353,2019,254.4125584
Jan-20,Tower Hamlets,462761.6876,2020,260.9674007
Feb-20,Tower Hamlets,474710.7045,2020,270.2879768
Mar-20,Tower Hamlets,480145.1656,2020,274.5270125
Apr-20,Tower Hamlets,470443.9506,2020,266.9597863
May-20,Tower Hamlets,460078.5931,2020,258.8745099
Jun-20,Tower Hamlets,445196.9908,2020,247.2664329
Jul-20,Tower Hamlets,444565.0852,2020,246.7735284
Aug-20,Tower Hamlets,454849.8542,2020,254.7959435
Sep-20,Tower Hamlets,467584.3014,2020,264.7291779
Oct-20,Tower Hamlets,474452.5927,2020,270.0866422
Nov-20,Tower Hamlets,469783.4353,2020,266.4445654
Dec-20,Tower Hamlets,468389.6716,2020,265.3573897
Jan-21,Tower Hamlets,462063.0759,2021,260.4224635
Feb-21,Tower Hamlets,467062.2543,2021,264.3219661
Mar-21,Tower Hamlets,468433.9837,2021,265.3919544
Apr-21,Tower Hamlets,469684.737,2021,266.3675779
May-21,Tower Hamlets,455885.4845,2021,255.6037648
Jun-21,Tower Hamlets,456558.1201,2021,256.1284399
Jul-21,Tower Hamlets,451635.9424,2021,252.289
Aug-21,Tower Hamlets,455901.7459,2021,255.6164492
Sep-21,Tower Hamlets,449500.7009,2021,250.6234503
Oct-21,Tower Hamlets,439353.1234,2021,242.7080486
Nov-21,Tower Hamlets,441438.7762,2021,244.3349176
Dec-21,Tower Hamlets,440311.3435,2021,243.4554878
Jan-22,Tower Hamlets,448403.5172,2022,249.7676156
Feb-22,Tower Hamlets,457007.0681,2022,256.4786322
Mar-22,Tower Hamlets,463228.2237,2022,261.3313122
Apr-22,Tower Hamlets,467469.549,2022,264.6396677
May-22,Tower Hamlets,472984.9402,2022,268.9418312
Jun-22,Tower Hamlets,479926.5973,2022,274.356523
Jul-22,Tower Hamlets,483223.3362,2022,276.9280739
Aug-22,Tower Hamlets,481686.3725,2022,275.7291981
Sep-22,Tower Hamlets,486564.3547,2022,279.5341643
Jan-95,Waltham Forest,61319.44913,1995,-52.1690694
Feb-95,Waltham Forest,60252.12246,1995,-53.00161485
Mar-95,Waltham Forest,60871.08493,1995,-52.51880635
Apr-95,Waltham Forest,60971.39722,1995,-52.44055989
May-95,Waltham Forest,61494.16938,1995,-52.03278259
Jun-95,Waltham Forest,61547.79643,1995,-51.99095196
Jul-95,Waltham Forest,61933.52738,1995,-51.69007074
Aug-95,Waltham Forest,61916.4222,1995,-51.70341327
Sep-95,Waltham Forest,61548.15206,1995,-51.99067455
Oct-95,Waltham Forest,60572.57036,1995,-52.75165629
Nov-95,Waltham Forest,61543.0786,1995,-51.994632
Dec-95,Waltham Forest,61389.99541,1995,-52.11404128
Jan-96,Waltham Forest,62059.57219,1996,-51.59175217
Feb-96,Waltham Forest,61589.40272,1996,-51.95849786
Mar-96,Waltham Forest,61695.20307,1996,-51.87597054
Apr-96,Waltham Forest,61466.51965,1996,-52.05435018
May-96,Waltham Forest,61074.7762,1996,-52.35992131
Jun-96,Waltham Forest,61424.66713,1996,-52.08699634
Jul-96,Waltham Forest,62046.54581,1996,-51.60191312
Aug-96,Waltham Forest,62662.12489,1996,-51.12174377
Sep-96,Waltham Forest,62669.00474,1996,-51.11637729
Oct-96,Waltham Forest,62781.00866,1996,-51.02901101
Nov-96,Waltham Forest,62947.52843,1996,-50.89912081
Dec-96,Waltham Forest,63710.50127,1996,-50.3039801
Jan-97,Waltham Forest,64070.415,1997,-50.02323706
Feb-97,Waltham Forest,64742.94445,1997,-49.49864478
Mar-97,Waltham Forest,65097.48885,1997,-49.22208997
Apr-97,Waltham Forest,65569.18369,1997,-48.85415445
May-97,Waltham Forest,66495.93598,1997,-48.13126106
Jun-97,Waltham Forest,67370.8607,1997,-47.44879466
Jul-97,Waltham Forest,69362.81013,1997,-45.89501693
Aug-97,Waltham Forest,70329.95983,1997,-45.1406124
Sep-97,Waltham Forest,71027.92977,1997,-44.59617581
Oct-97,Waltham Forest,70871.08845,1997,-44.71851654
Nov-97,Waltham Forest,71401.73132,1997,-44.30459987
Dec-97,Waltham Forest,72405.08185,1997,-43.52195765
Jan-98,Waltham Forest,73502.90459,1998,-42.6656244
Feb-98,Waltham Forest,73700.49996,1998,-42.51149434
Mar-98,Waltham Forest,73231.02042,1998,-42.87770186
Apr-98,Waltham Forest,72767.4846,1998,-43.2392731
May-98,Waltham Forest,73939.5839,1998,-42.325002
Jun-98,Waltham Forest,76353.06816,1998,-40.442415
Jul-98,Waltham Forest,77311.59634,1998,-39.6947355
Aug-98,Waltham Forest,77016.15142,1998,-39.92519102
Sep-98,Waltham Forest,76473.76142,1998,-40.34827079
Oct-98,Waltham Forest,76936.93106,1998,-39.98698517
Nov-98,Waltham Forest,77341.53595,1998,-39.67138175
Dec-98,Waltham Forest,78115.15176,1998,-39.06793921
Jan-99,Waltham Forest,78116.81294,1999,-39.06664344
Feb-99,Waltham Forest,78645.34854,1999,-38.6543705
Mar-99,Waltham Forest,78934.46227,1999,-38.42885349
Apr-99,Waltham Forest,79754.05358,1999,-37.78954874
May-99,Waltham Forest,80973.04768,1999,-36.83869835
Jun-99,Waltham Forest,81739.34545,1999,-36.24096409
Jul-99,Waltham Forest,83838.59501,1999,-34.60348917
Aug-99,Waltham Forest,84740.1338,1999,-33.90026303
Sep-99,Waltham Forest,86955.00402,1999,-32.17260068
Oct-99,Waltham Forest,88550.84072,1999,-30.92780224
Nov-99,Waltham Forest,91421.1657,1999,-28.68886636
Dec-99,Waltham Forest,92190.24552,1999,-28.08896202
Jan-00,Waltham Forest,93974.98547,2000,0
Feb-00,Waltham Forest,94468.87661,2000,0.525555963
Mar-00,Waltham Forest,96776.00623,2000,2.980602493
Apr-00,Waltham Forest,99080.81048,2000,5.433174567
May-00,Waltham Forest,102386.5888,2000,8.950896122
Jun-00,Waltham Forest,104172.6444,2000,10.85146103
Jul-00,Waltham Forest,105134.8551,2000,11.87536191
Aug-00,Waltham Forest,106415.4454,2000,13.23805465
Sep-00,Waltham Forest,108439.116,2000,15.39146876
Oct-00,Waltham Forest,109161.4419,2000,16.16010511
Nov-00,Waltham Forest,108303.392,2000,15.24704309
Dec-00,Waltham Forest,108053.9564,2000,14.98161544
Jan-01,Waltham Forest,108103.6286,2001,15.03447227
Feb-01,Waltham Forest,109479.4612,2001,16.49851357
Mar-01,Waltham Forest,109564.1592,2001,16.58864181
Apr-01,Waltham Forest,111124.8869,2001,18.24943238
May-01,Waltham Forest,113052.7015,2001,20.30084488
Jun-01,Waltham Forest,116171.2665,2001,23.61935032
Jul-01,Waltham Forest,118344.1023,2001,25.93149305
Aug-01,Waltham Forest,121750.5016,2001,29.5562867
Sep-01,Waltham Forest,124842.3054,2001,32.84631519
Oct-01,Waltham Forest,129079.395,2001,37.35505715
Nov-01,Waltham Forest,131279.78,2001,39.69651535
Dec-01,Waltham Forest,133329.3238,2001,41.87746147
Jan-02,Waltham Forest,132998.5882,2002,41.52552143
Feb-02,Waltham Forest,135038.9391,2002,43.69668527
Mar-02,Waltham Forest,135543.6821,2002,44.23378883
Apr-02,Waltham Forest,137581.8308,2002,46.40260928
May-02,Waltham Forest,138976.5405,2002,47.88673795
Jun-02,Waltham Forest,142689.7323,2002,51.83799347
Jul-02,Waltham Forest,147918.6959,2002,57.40220141
Aug-02,Waltham Forest,152343.3775,2002,62.11056244
Sep-02,Waltham Forest,158904.5065,2002,69.09234485
Oct-02,Waltham Forest,163080.9589,2002,73.53656197
Nov-02,Waltham Forest,166377.7142,2002,77.04468202
Dec-02,Waltham Forest,166195.2415,2002,76.85051045
Jan-03,Waltham Forest,169942.1487,2003,80.83764296
Feb-03,Waltham Forest,171679.5955,2003,82.68648262
Mar-03,Waltham Forest,172571.8203,2003,83.6359106
Apr-03,Waltham Forest,172687.6782,2003,83.75919649
May-03,Waltham Forest,175423.2836,2003,86.67018965
Jun-03,Waltham Forest,177061.4527,2003,88.41338662
Jul-03,Waltham Forest,177200.4485,2003,88.56129385
Aug-03,Waltham Forest,175879.2921,2003,87.1554342
Sep-03,Waltham Forest,175410.06,2003,86.65611825
Oct-03,Waltham Forest,174870.4161,2003,86.08187618
Nov-03,Waltham Forest,177733.6401,2003,89.12866994
Dec-03,Waltham Forest,180450.5705,2003,92.0197908
Jan-04,Waltham Forest,184384.3278,2004,96.20575292
Feb-04,Waltham Forest,184586.7386,2004,96.42114088
Mar-04,Waltham Forest,185932.9941,2004,97.8537088
Apr-04,Waltham Forest,186612.3274,2004,98.57659617
May-04,Waltham Forest,189153.2034,2004,101.2803753
Jun-04,Waltham Forest,191249.4346,2004,103.511002
Jul-04,Waltham Forest,194031.894,2004,106.4718532
Aug-04,Waltham Forest,194117.9173,2004,106.5633917
Sep-04,Waltham Forest,194742.4243,2004,107.2279377
Oct-04,Waltham Forest,196151.7057,2004,108.7275723
Nov-04,Waltham Forest,197815.5815,2004,110.4981241
Dec-04,Waltham Forest,197754.8087,2004,110.4334549
Jan-05,Waltham Forest,194193.908,2005,106.6442543
Feb-05,Waltham Forest,192179.0242,2005,104.5001904
Mar-05,Waltham Forest,192514.0172,2005,104.8566608
Apr-05,Waltham Forest,194378.9006,2005,106.8411074
May-05,Waltham Forest,195430.6061,2005,107.9602408
Jun-05,Waltham Forest,198182.4435,2005,110.8885067
Jul-05,Waltham Forest,198532.4107,2005,111.2609113
Aug-05,Waltham Forest,200141.1666,2005,112.9728093
Sep-05,Waltham Forest,200103.772,2005,112.9330172
Oct-05,Waltham Forest,200674.6517,2005,113.5404977
Nov-05,Waltham Forest,200693.7125,2005,113.5607806
Dec-05,Waltham Forest,199860.6883,2005,112.6743487
Jan-06,Waltham Forest,200759.8165,2006,113.6311227
Feb-06,Waltham Forest,201812.2911,2006,114.7510745
Mar-06,Waltham Forest,201594.0893,2006,114.5188832
Apr-06,Waltham Forest,201964.6841,2006,114.9132379
May-06,Waltham Forest,203054.8057,2006,116.0732504
Jun-06,Waltham Forest,205951.0646,2006,119.1551971
Jul-06,Waltham Forest,210993.8854,2006,124.521328
Aug-06,Waltham Forest,213044.1526,2006,126.7030439
Sep-06,Waltham Forest,216862.3054,2006,130.7659898
Oct-06,Waltham Forest,217642.9733,2006,131.5967086
Nov-06,Waltham Forest,220036.7988,2006,134.1440094
Dec-06,Waltham Forest,222776.2362,2006,137.0590802
Jan-07,Waltham Forest,225087.2564,2007,139.5182668
Feb-07,Waltham Forest,228925.5312,2007,143.6026247
Mar-07,Waltham Forest,228272.8225,2007,142.9080689
Apr-07,Waltham Forest,230686.1631,2007,145.476136
May-07,Waltham Forest,232135.2858,2007,147.0181662
Jun-07,Waltham Forest,235925.9054,2007,151.0518137
Jul-07,Waltham Forest,239500.4069,2007,154.855487
Aug-07,Waltham Forest,242898.523,2007,158.4714664
Sep-07,Waltham Forest,246078.0561,2007,161.8548488
Oct-07,Waltham Forest,243917.5863,2007,159.5558649
Nov-07,Waltham Forest,244997.9487,2007,160.7054925
Dec-07,Waltham Forest,245781.73,2007,161.5395243
Jan-08,Waltham Forest,249908.9096,2008,165.9313096
Feb-08,Waltham Forest,247972.2702,2008,163.8705066
Mar-08,Waltham Forest,245836.8197,2008,161.598146
Apr-08,Waltham Forest,241305.099,2008,156.7758833
May-08,Waltham Forest,239639.8794,2008,155.0039015
Jun-08,Waltham Forest,237698.2453,2008,152.9377835
Jul-08,Waltham Forest,235583.5293,2008,150.6874868
Aug-08,Waltham Forest,231836.0321,2008,146.6997265
Sep-08,Waltham Forest,225870.4514,2008,140.3516747
Oct-08,Waltham Forest,217344.55,2008,131.2791525
Nov-08,Waltham Forest,212138.3347,2008,125.7391514
Dec-08,Waltham Forest,209503.5558,2008,122.935449
Jan-09,Waltham Forest,210846.6144,2009,124.3646151
Feb-09,Waltham Forest,207677.0049,2009,120.9917925
Mar-09,Waltham Forest,203665.5186,2009,116.7231179
Apr-09,Waltham Forest,198869.4177,2009,111.6195248
May-09,Waltham Forest,196297.8011,2009,108.8830343
Jun-09,Waltham Forest,196354.0399,2009,108.9428787
Jul-09,Waltham Forest,198088.9663,2009,110.7890364
Aug-09,Waltham Forest,202191.158,2009,115.1542317
Sep-09,Waltham Forest,207632.3775,2009,120.9443039
Oct-09,Waltham Forest,210786.4563,2009,124.3006
Nov-09,Waltham Forest,213323.3111,2009,127.0001001
Dec-09,Waltham Forest,213488.2343,2009,127.175597
Jan-10,Waltham Forest,214784.1031,2010,128.5545478
Feb-10,Waltham Forest,219367.8134,2010,133.4321334
Mar-10,Waltham Forest,222307.6068,2010,136.5604056
Apr-10,Waltham Forest,225011.1428,2010,139.4372733
May-10,Waltham Forest,223346.2805,2010,137.6656718
Jun-10,Waltham Forest,220083.4671,2010,134.1936697
Jul-10,Waltham Forest,222931.3095,2010,137.2240957
Aug-10,Waltham Forest,222519.757,2010,136.7861574
Sep-10,Waltham Forest,227125.1832,2010,141.6868511
Oct-10,Waltham Forest,224120.0804,2010,138.4890823
Nov-10,Waltham Forest,223284.7474,2010,137.6001936
Dec-10,Waltham Forest,220345.9548,2010,134.4729863
Jan-11,Waltham Forest,217838.0282,2011,131.8042691
Feb-11,Waltham Forest,218774.7051,2011,132.8009991
Mar-11,Waltham Forest,216578.4617,2011,130.4639481
Apr-11,Waltham Forest,218535.0137,2011,132.5459404
May-11,Waltham Forest,219335.3886,2011,133.3976297
Jun-11,Waltham Forest,219149.0738,2011,133.1993697
Jul-11,Waltham Forest,221138.2493,2011,135.3160771
Aug-11,Waltham Forest,219625.7086,2011,133.706563
Sep-11,Waltham Forest,224327.2827,2011,138.7095689
Oct-11,Waltham Forest,224939.5876,2011,139.3611305
Nov-11,Waltham Forest,225477.1489,2011,139.9331564
Dec-11,Waltham Forest,225146.6445,2011,139.5814624
Jan-12,Waltham Forest,224073.8855,2012,138.4399257
Feb-12,Waltham Forest,225213.6342,2012,139.652747
Mar-12,Waltham Forest,224065.0259,2012,138.4304981
Apr-12,Waltham Forest,225589.3568,2012,140.0525583
May-12,Waltham Forest,228913.6639,2012,143.5899966
Jun-12,Waltham Forest,232594.5264,2012,147.5068501
Jul-12,Waltham Forest,236795.8089,2012,151.9774892
Aug-12,Waltham Forest,236018.1019,2012,151.1499211
Sep-12,Waltham Forest,235160.6259,2012,150.2374698
Oct-12,Waltham Forest,231511.776,2012,146.3546813
Nov-12,Waltham Forest,231967.9376,2012,146.8400888
Dec-12,Waltham Forest,236813.7952,2012,151.9966287
Jan-13,Waltham Forest,236855.6018,2013,152.0411156
Feb-13,Waltham Forest,239893.2178,2013,155.2734822
Mar-13,Waltham Forest,239644.1286,2013,155.0084231
Apr-13,Waltham Forest,244409.9567,2013,160.0798026
May-13,Waltham Forest,250010.8788,2013,166.0398164
Jun-13,Waltham Forest,251846.0273,2013,167.9926217
Jul-13,Waltham Forest,256556.96,2013,173.0055862
Aug-13,Waltham Forest,258567.9775,2013,175.145536
Sep-13,Waltham Forest,264711.4331,2013,181.6828668
Oct-13,Waltham Forest,266434.6273,2013,183.51654
Nov-13,Waltham Forest,269067.9747,2013,186.3187191
Dec-13,Waltham Forest,273184.4017,2013,190.6990625
Jan-14,Waltham Forest,279085.1605,2014,196.9781364
Feb-14,Waltham Forest,287032.1074,2014,205.4345856
Mar-14,Waltham Forest,290181.7301,2014,208.7861399
Apr-14,Waltham Forest,295647.1038,2014,214.6019149
May-14,Waltham Forest,301593.0247,2014,220.9290464
Jun-14,Waltham Forest,309114.3034,2014,228.9325365
Jul-14,Waltham Forest,321200.4837,2014,241.7935976
Aug-14,Waltham Forest,329446.8544,2014,250.5686676
Sep-14,Waltham Forest,340698.2314,2014,262.5414036
Oct-14,Waltham Forest,342013.2226,2014,263.9407028
Nov-14,Waltham Forest,341818.4256,2014,263.7334168
Dec-14,Waltham Forest,341382.1176,2014,263.2691358
Jan-15,Waltham Forest,338714.2532,2015,260.4302267
Feb-15,Waltham Forest,337204.513,2015,258.8236926
Mar-15,Waltham Forest,335742.5561,2015,257.2680053
Apr-15,Waltham Forest,339615.3511,2015,261.3890967
May-15,Waltham Forest,342504.7788,2015,264.4637741
Jun-15,Waltham Forest,350957.6859,2015,273.4586221
Jul-15,Waltham Forest,355647.0844,2015,278.4486719
Aug-15,Waltham Forest,366329.418,2015,289.8158815
Sep-15,Waltham Forest,371423.3695,2015,295.2364213
Oct-15,Waltham Forest,380366.2766,2015,304.7526847
Nov-15,Waltham Forest,385214.364,2015,309.9115973
Dec-15,Waltham Forest,386440.7309,2015,311.2165902
Jan-16,Waltham Forest,391910.981,2016,317.0375542
Feb-16,Waltham Forest,404346.9905,2016,330.2708731
Mar-16,Waltham Forest,411147.5704,2016,337.5074583
Apr-16,Waltham Forest,410743.057,2016,337.0770104
May-16,Waltham Forest,403535.9437,2016,329.4078277
Jun-16,Waltham Forest,405638.0281,2016,331.644683
Jul-16,Waltham Forest,413812.5226,2016,340.3432685
Aug-16,Waltham Forest,415578.79,2016,342.2227765
Sep-16,Waltham Forest,416108.3003,2016,342.7862353
Oct-16,Waltham Forest,420219.9453,2016,347.16149
Nov-16,Waltham Forest,430892.5438,2016,358.5183404
Dec-16,Waltham Forest,433856.5758,2016,361.6724053
Jan-17,Waltham Forest,435681.5533,2017,363.6143875
Feb-17,Waltham Forest,430742.058,2017,358.3582065
Mar-17,Waltham Forest,437021.0915,2017,365.0398075
Apr-17,Waltham Forest,429416.6658,2017,356.9478395
May-17,Waltham Forest,432326.8992,2017,360.0446566
Jun-17,Waltham Forest,425960.853,2017,353.2704643
Jul-17,Waltham Forest,435802.225,2017,363.7427958
Aug-17,Waltham Forest,437935.1388,2017,366.012457
Sep-17,Waltham Forest,444190.689,2017,372.6690691
Oct-17,Waltham Forest,442340.3626,2017,370.7001128
Nov-17,Waltham Forest,440512.6338,2017,368.7552029
Dec-17,Waltham Forest,441467.86,2017,369.7716715
Jan-18,Waltham Forest,446779.1888,2018,375.4235253
Feb-18,Waltham Forest,447478.88,2018,376.1680758
Mar-18,Waltham Forest,441671.6063,2018,369.9884805
Apr-18,Waltham Forest,430972.3522,2018,358.6032656
May-18,Waltham Forest,430305.0592,2018,357.8931905
Jun-18,Waltham Forest,435316.1291,2018,363.2255349
Jul-18,Waltham Forest,444867.1473,2018,373.3888971
Aug-18,Waltham Forest,445652.2384,2018,374.2243228
Sep-18,Waltham Forest,447630.0205,2018,376.3289063
Oct-18,Waltham Forest,441611.006,2018,369.923995
Nov-18,Waltham Forest,438950.6325,2018,367.0930571
Dec-18,Waltham Forest,439078.6732,2018,367.2293068
Jan-19,Waltham Forest,435182.1059,2019,363.0829191
Feb-19,Waltham Forest,436448.9917,2019,364.4310287
Mar-19,Waltham Forest,429354.7439,2019,356.8819476
Apr-19,Waltham Forest,432173.9751,2019,359.8819281
May-19,Waltham Forest,424654.5603,2019,351.8804213
Jun-19,Waltham Forest,421957.5805,2019,349.0105302
Jul-19,Waltham Forest,418743.455,2019,345.5903376
Aug-19,Waltham Forest,427415.7542,2019,354.8186436
Sep-19,Waltham Forest,432270.2879,2019,359.9844158
Oct-19,Waltham Forest,434920.7924,2019,362.804852
Nov-19,Waltham Forest,437274.3331,2019,365.3092851
Dec-19,Waltham Forest,439622.618,2019,367.8081255
Jan-20,Waltham Forest,443972.529,2020,372.4369222
Feb-20,Waltham Forest,436715.6107,2020,364.7147414
Mar-20,Waltham Forest,436487.3107,2020,364.4718044
Apr-20,Waltham Forest,440821.2585,2020,369.0836144
May-20,Waltham Forest,444103.2922,2020,372.576069
Jun-20,Waltham Forest,447790.0528,2020,376.4991988
Jul-20,Waltham Forest,443867.3722,2020,372.3250235
Aug-20,Waltham Forest,449509.609,2020,378.3290008
Sep-20,Waltham Forest,450747.785,2020,379.6465599
Oct-20,Waltham Forest,462071.8592,2020,391.6966541
Nov-20,Waltham Forest,470824.4702,2020,401.0104209
Dec-20,Waltham Forest,473237.6061,2020,403.57827
Jan-21,Waltham Forest,474388.3216,2021,404.8027613
Feb-21,Waltham Forest,479721.0943,2021,410.4774339
Mar-21,Waltham Forest,483369.2043,2021,414.359435
Apr-21,Waltham Forest,479685.795,2021,410.4398714
May-21,Waltham Forest,476032.9853,2021,406.5528693
Jun-21,Waltham Forest,474281.9835,2021,404.6896056
Jul-21,Waltham Forest,474504.174,2021,404.9260414
Aug-21,Waltham Forest,477614.8313,2021,408.2361321
Sep-21,Waltham Forest,480265.6021,2021,411.0568517
Oct-21,Waltham Forest,480100.3106,2021,410.8809628
Nov-21,Waltham Forest,477625.0628,2021,408.2470196
Dec-21,Waltham Forest,473703.1011,2021,404.0736093
Jan-22,Waltham Forest,477663.858,2022,408.2883021
Feb-22,Waltham Forest,477348.6006,2022,407.9528326
Mar-22,Waltham Forest,479428.4017,2022,410.1659759
Apr-22,Waltham Forest,481061.3084,2022,411.9035731
May-22,Waltham Forest,486324.4028,2022,417.5041
Jun-22,Waltham Forest,493075.2411,2022,424.6877545
Jul-22,Waltham Forest,507098.0606,2022,439.6096185
Aug-22,Waltham Forest,520552.7073,2022,453.9268825
Sep-22,Waltham Forest,527883.4553,2022,461.7276264
Jan-95,Wandsworth,88559.04381,1995,-5.763173714
Feb-95,Wandsworth,88641.01678,1995,-5.675945214
Mar-95,Wandsworth,87124.81523,1995,-7.289354934
Apr-95,Wandsworth,87026.00225,1995,-7.394503107
May-95,Wandsworth,86518.05945,1995,-7.935011623
Jun-95,Wandsworth,88114.3351,1995,-6.236394016
Jul-95,Wandsworth,89830.58934,1995,-4.410105635
Aug-95,Wandsworth,90560.68078,1995,-3.633205872
Sep-95,Wandsworth,91373.6984,1995,-2.768063285
Oct-95,Wandsworth,90246.40944,1995,-3.967626078
Nov-95,Wandsworth,89476.01779,1995,-4.787409817
Dec-95,Wandsworth,88478.32853,1995,-5.849063889
Jan-96,Wandsworth,89091.88568,1996,-5.196169774
Feb-96,Wandsworth,89094.98005,1996,-5.192877015
Mar-96,Wandsworth,90460.7968,1996,-3.739493709
Apr-96,Wandsworth,90408.27366,1996,-3.795384263
May-96,Wandsworth,91533.11758,1996,-2.59842327
Jun-96,Wandsworth,92090.01945,1996,-2.005816772
Jul-96,Wandsworth,93214.73083,1996,-0.808996816
Aug-96,Wandsworth,95215.68994,1996,1.320249707
Sep-96,Wandsworth,94932.19811,1996,1.018582376
Oct-96,Wandsworth,94304.7602,1996,0.350917564
Nov-96,Wandsworth,92964.3123,1996,-1.075470419
Dec-96,Wandsworth,93929.69127,1996,-0.048198145
Jan-97,Wandsworth,95748.3628,1997,1.887073801
Feb-97,Wandsworth,98998.83134,1997,5.345939502
Mar-97,Wandsworth,101248.381,1997,7.73971445
Apr-97,Wandsworth,103282.7881,1997,9.904553412
May-97,Wandsworth,106244.3684,1997,13.05600939
Jun-97,Wandsworth,109284.7887,1997,16.29136004
Jul-97,Wandsworth,113113.6055,1997,20.36565362
Aug-97,Wandsworth,112449.2006,1997,19.65865175
Sep-97,Wandsworth,113409.7001,1997,20.68073172
Oct-97,Wandsworth,112444.7479,1997,19.65391358
Nov-97,Wandsworth,115120.6116,1997,22.50133482
Dec-97,Wandsworth,115954.8919,1997,23.3891033
Jan-98,Wandsworth,119265.1816,1998,26.91162548
Feb-98,Wandsworth,119030.187,1998,26.66156468
